tweet_unixtime,tweet_id,tweet_text,tweet_uid
"2014-01-05 00:00:01",419724953412698112,"RT @Prk95Jimin: Swag desu",HRPChen
"2014-01-05 00:00:01",419724953387548672,"RT @BassStyleMusic: Tengo mas insomnio que metas en la vida.",KarenBalderas13
"2014-01-05 00:00:01",419724953400147968,"New SOLID HARDWOOD Special!  Continental Designs Honey Mahagony Maple 3 1/4 x 3/4 8 Colors Available by Continental DesignsREG: $4.99 SPECI",BHardwoodFloors
"2014-01-05 00:00:01",419724953408126977,"@PrinceRoyce I'm so proud of you! Words can't describe how happy I am to have an idol like you. (:",elia_yaz
"2014-01-05 00:00:01",419724953400119296,"#H?lyalar?mdakiD?nya http://t.co/B7B2UORuZX Hadiste ge?en kurtulan f?rkadan ne kastedilmektedir? Bedi?zzaman?n bu f?rkan?n nur cemaati o?",mybirer
"2014-01-05 00:00:01",419724953416900608,"RT @Teee_Gotti: Weave get irritating after a while ???",_CallMeCaityy
"2014-01-05 00:00:01",419724953395548160,"Jumat""@cumannanya: #CNNeedMoreHolidays hari lahirmu?:3""",azeliaanvita
"2014-01-05 00:00:01",419724953416499200,??????????????????,jtprg
"2014-01-05 00:00:01",419724953421111296,"Oh Canada our home and native land",JamesCostanz
"2014-01-05 00:00:01",419724953395535872,"@Brittani_Boo94 You just threatened to stab me you are not a pacifist. Lmao",MALKTADGAF
"2014-01-05 00:00:01",419724953425313792,"RT @Leo_oguarda: Se legalizar a maconha vcs n?o v?o querer usar, por exemplo vergonha na cara foi legalizada a muito tempo e vcs n?o usam",Ws96_
"2014-01-05 00:00:01",419724953395933184,"Me odio.",MelinaMaylin
"2014-01-05 00:00:01",419724953391751168,"3D-printed components flown in British fighter jet in successful test flight http://t.co/hZsvMceVhp",buy3d
"2014-01-05 00:00:01",419724953408528384,"I posted a new photo to Facebook http://t.co/dap2o2eKtx",BBQGaloreMait
"2014-01-05 00:00:01",419724953416900609,"Domingo - Lamenta??es 3:22-23 (NVI)Por causa do grande amor do Senhor n?o somos consumidos, porque as suas... http://t.co/d7vcKMUsOV",TocandooCeu1
"2014-01-05 00:00:01",419724953387139072,"@julestrada MAYABANG,MALANDI,TAE,PUTANGINA!!!! #TaeJulianEstrada #GawingElepanteSiJulianEstrada!",JulianPanira
"2014-01-05 00:00:01",419724953391738880,"I posted a new photo to Facebook http://t.co/Ztw5xOoJKc",MMakeupMania
"2014-01-05 00:00:01",419724953425301504,"RT @ziallcocoa: I WANT TO LICK HIS FACE http://t.co/rvSEbmZRZk",haileylynndeflo
"2014-01-05 00:00:01",419724953399750656,"My Cocox is hurting :(",marciee19
"2014-01-05 00:00:01",419724953391734784,"Tb word : wato . ?",_Aye_beautiful
"2014-01-05 00:00:01",419724953391747072,"Roxinha . Rs",Nicolaspaes1
"2014-01-05 00:00:02",419724957589831680,"ok im gonna be honest gumi english is good but she really doesn't sound uh..whats the word",_lucachan
"2014-01-05 00:00:02",419724957585649665,"damn Hewitt sure is taking Fed on",oakenshieIds
"2014-01-05 00:00:02",419724957619208192,"@Javiii05  Hello how are you my name is Alex Riehl and I live in Colorado springs and I'm 16",ariehl967
"2014-01-05 00:00:02",419724957585649664,"???? ??? ??? ??",E_DaoN
"2014-01-05 00:00:02",419724957594030080,"?????????? ??? ???? ?????",ontsmandakh
"2014-01-05 00:00:02",419724957581451264,"RT @1D_WorldInfo: Niall liked this photo of him and barbara manip on IG and unliked it immediately! http://t.co/hkMbdx2MJf",zayyankamala
"2014-01-05 00:00:02",419724957619200000,"??? 1? 5? 16? 0?",itou_miu_bot
"2014-01-05 00:00:02",419724957581467648,????????????????????(???),0465bot
"2014-01-05 00:00:02",419724957615013888,"Kay Bruce Lee pala ung line na yon! HAHAHA ""Be Water My Friend"" - RIV",imdanielpadilya
"2014-01-05 00:00:02",419724957602435073,"Belikan Nenek Mobil Nissan DongSemua orang pasti punya sebuah keinginan yang sangat ingin sekali dicapai.... http://t.co/LVMeFx2uh3",humorlucugokil
"2014-01-05 00:00:02",419724957602430976,??????(??????),moldof4057_tofu
"2014-01-05 00:00:02",419724957610815488,"Kay Bruce Lee pala ung line na yon! HAHAHA ""Be Water My Friend"" - RIV",DanieLuvKathryn
"2014-01-05 00:00:02",419724957589839872,"Dedem de televizyonla kavga ederdi ama kendini kaydedip , youtube'a y?klemezdi ;)) D??man?n bile ak?ll?s? be yavvv ;))",KartacaLi_
"2014-01-05 00:00:02",419724957610811392,"Iya.. Ini lagi dijalan. Tia obatnya diminum bnr. Jgn bnyak maen dulu...""@triasawalita: @iselselly pulang sekarang?""",iselselly
"2014-01-05 00:00:02",419724957594034176,"Amazing PHOTO DEAL!!99 Photo Prints ONLY $5.99 SHIPPED - That's .06 per photohttp://t.co/69JL5bxEGq",chansen32714
"2014-01-05 00:00:02",419724957615005697,"RT @VIVANews_Seleb: Deketin cewek susah? solusinya 10 tips menaklukan cewek nyebelin http://t.co/PcXTKk6HC7",X8caper
"2014-01-05 00:00:02",419724957585641472,"Had to be home at 11 walked in at 10:59 ???",Priscillaa_03
"2014-01-05 00:00:02",419724957615017984,??,RyoNissy
"2014-01-05 00:00:02",419724957615022080,"Kay Bruce Lee pala ung line na yon! HAHAHA ""Be Water My Friend"" - RIV",Live4KathNiel
"2014-01-05 00:00:02",419724957581463552,"I?m being serious. No one can develop for",thehex_ebooks
"2014-01-05 00:00:02",419724957615026176,"RT @LOHANTHONY: hello seattle ?",ayekristina
"2014-01-05 00:00:02",419724957619195905,???????????????????,joy_joy_joy_
"2014-01-05 00:00:02",419724957606633473,"RT @oliviaokbye: probably one of the coolest things i've ever seen http://t.co/Z37TFGCi7p",SlimtheHooper
"2014-01-05 00:00:02",419724957598220288,??????????,Nemopiyo97
"2014-01-05 00:00:02",419724957606617088,"Lo hecho, hecho est?... 0? VS 3? ??",gaboserrano
"2014-01-05 00:00:02",419724957615005696,"@Min___31 ??????????????????:*+.\(( ??? ))/.+*:?",nozomi_1209
"2014-01-05 00:00:02",419724957602816000,"Agora ? ir dormir,partiu cama",gustavomarty
"2014-01-05 00:00:02",419724957611204608,"Me pelea la fea -.-",danielrusherbo2
"2014-01-05 00:00:02",419724957619195904,"????3,6,4,11?",neutrino_1203
"2014-01-05 00:00:02",419724957594431488,"1 BTC @ 07:00 CET: 661.74? (-18.12) / $839.29 (-0.33)",btcstatus
"2014-01-05 00:00:02",419724957619220480,"@BvsdLvrxd It's Official??",Mookdog92
"2014-01-05 00:00:02",419724957594427392,"??? ??????? ???? ?????? ????????? ? ?? ??, ??? ?????????? ?? ????? ??? ??????.",besict
"2014-01-05 00:00:02",419724957594435584,"i'll pay someone 3 bars of soap and a box of tampons if they blow up my school",mcnuggetharry
"2014-01-05 00:00:02",419724957602832384,"Mutlu bir Pazar g?n? olmas? dile?iyle :) http://t.co/ZWN583lQGv",PizzaTomatoTr
"2014-01-05 00:00:02",419724957607010304,"RT @Aliiibbyy: Not sure why I'm putting myself through this, but I just can't stop",meganarthur18
"2014-01-05 00:00:02",419724957598613504,"Gary Chapman - Everyday Man s?ngtexter och ?vers?ttningar http://t.co/meusCIxT7Q",OversattSang
"2014-01-05 00:00:02",419724957619609600,"Wind 29,4 km/h N. Barometer 1014,5 hPa, Subiendo lento. Temperature 6,0 ?C. Rain today 0,3 mm. Humidity 74%",pacolgas
"2014-01-05 00:00:02",419724957619212289,"Tell my love to wreck it all: cut out all the ropes and let me fall.",nic0leisg00d_
"2014-01-05 00:00:02",419724957594046464,"@okayluna hmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm",Wyrdfell
"2014-01-05 00:00:02",419724957615394816,"We are getting closer to 1000 followers. Remember to tell all the awesome BHs out there to follow this acc",WahlburgersShow
"2014-01-05 00:00:02",419724957586042881,"Lmao? RT @Cruzkiara_: Nigga daren?@fuckya_hoes: And I'm single ?? http://t.co/EhVrjpmlBs?",RayCeddy
"2014-01-05 00:00:02",419724957615411200,"@life_on_mars_ this song goes out to everyone in khaki pant",BASH__Bros
"2014-01-05 00:00:02",419724957581848576,"@phina_manis oalah mangkane jawi banget hehe",HarryzDrew
"2014-01-05 00:00:02",419724957586051072,"RT @kurokolove5: ???????????????????????????? ? ????? ?^Y^Y^Y? http://t.co/XSOHxSTFLc",ReiSyo1322
"2014-01-05 00:00:02",419724957615013889,"RT @CuteLoveMsgs: Right person, wrong time. I hate that.",kathee23
"2014-01-05 00:00:02",419724957598248961,"I'm mad at Beto",jalennnrose
"2014-01-05 00:00:02",419724957615407104,"RT @StarBROPE: Santa Claus Is Coming http://t.co/8adH4XXAtx",SanRomeo
"2014-01-05 00:00:02",419724957602418688,??????????????,kattuuunnn
"2014-01-05 00:00:02",419724957585661952,"Ping@FitriaCahyani5 @grace_kusuma @nina_jathy @Onyadara @adityarezky2010",ocycancel18
"2014-01-05 00:00:02",419724957589852160,"@argnis38 Si",AlejaKaiser
"2014-01-05 00:00:02",419724957615009792,"RT @cuhandis: Hurt people, hurt people",OhSnapDeeKelly
"2014-01-05 00:00:02",419724957615398912,"RT @rihannaxxx_: Why I hate Chris Brown  http://t.co/7nTZA0W4ND",Farosy_
"2014-01-05 00:00:02",419724957602426880,"#????????????????????????????????????????SS??????????SS???????????????? http://t.co/kA8vlx0Zhq",vxjohxv
"2014-01-05 00:00:02",419724957581852672,"#Clop #NSFW #MLPFIM New Image? Wrong Source? Just mention us. Src&gt; http://t.co/CiDq2OhZGZ #HourClopPic THUMB &gt; http://t.co/sqotygfkIq",HourClopPic
"2014-01-05 00:00:02",419724957606608896,"@hernandezjusti6 Your The Best ^~^",jazzy36500
"2014-01-05 00:00:02",419724957611208704,"18?!?????!???????????!??????????????? ACT.32??????????????????????????????????????????? http://t.co/hDig0r3tXk?? http://t.co/a0bgOr1nEt",info262
"2014-01-05 00:00:02",419724957619609601,"S/o To My Crip Niggas #Cheaaaaa Cuz.",724_Rich
"2014-01-05 00:00:02",419724957602435074,"Had a fun day at the park with the fam http://t.co/j6inIxz2Ky",isamariramir100
"2014-01-05 00:00:03",419724961800916992,"Nose a",AguusLlantadaaa
"2014-01-05 00:00:03",419724961784156160,????????????????????????,suta1118
"2014-01-05 00:00:03",419724961796734977,"you can only buy yellow if you buy the album what kind of sick joke is this",calieghirene
"2014-01-05 00:00:03",419724961792532480,"RT @cochonrouge: ???????????????????????????????????",arurunootoko
"2014-01-05 00:00:03",419724961813508097,?????????????????????,s_fuguta
"2014-01-05 00:00:03",419724961796739072,"New series! I live for cliffhangers and plot twists ?",Dii_Andre
"2014-01-05 00:00:03",419724961813504000,"THINKIN BOUT MY OLD BITCH LIKE FUCK MY OLD BITCH CUZ SHE DO DICKS???????????????????????",blackmigokelz22
"2014-01-05 00:00:03",419724961775751168,??????????????http://t.co/zmhZNTIV1w,maz3828
"2014-01-05 00:00:03",419724961784160256,???????????,ayshikisaru
"2014-01-05 00:00:03",419724961779970048,?????????????????????????????????????????????????????????,yoritada_butler
"2014-01-05 00:00:03",419724961805131776,"CODE: ccXFR122007BI $18.00 LittleFashionCall ??? 092552262 0976239423 086328080 093913992 092626164??? LIKE... http://t.co/7nESy5jt3m",littlefashion63
"2014-01-05 00:00:03",419724961784164353,"RT @AyoKaleb_: Lol niggas gotta man up this 2014 dammit!",RulebreakNAss
"2014-01-05 00:00:03",419724961796730880,"???? ????????????????? http://t.co/VPUVXXlCUG ???????? http://t.co/1tvG77Vw2j #?? #???",zenkanlink
"2014-01-05 00:00:03",419724961813524482,"?????? SAMSUNG SSD 840 EVO MZ-7TE250B/IT (????????/SSD/250GB/2.5???/SATA) 14,844 ? ???????????? http://t.co/z3kbmX33nt #4RSbW",create_book
"2014-01-05 00:00:03",419724961800929281,"http://t.co/8VlwZsCTea ?????????????????????????????????? [ ??????? ] ????????? http://t.co/Bq7S61jmqF",ilzsxbtq
"2014-01-05 00:00:03",419724961779961856,"????? :??????????????????????????? http://t.co/lEE0ojAXEZ #q5970998 #okwave ?????????????????????????",OKWave_bc
"2014-01-05 00:00:03",419724961800921088,"RT @Dante_Grady: dodge them feelings like .. http://t.co/G1i8svj7wB",irisdaileyy
"2014-01-05 00:00:03",419724961792552960,"Ready To Get Tf Off ! !",Da_Kidd_Allen
"2014-01-05 00:00:03",419724961813508096,????????????????wwwwwwwwww,lozurei_m
"2014-01-05 00:00:03",419724961800937472,"Pah aku janji ko gabakalan banyak maen lagi ngga bakalan ngebohong lagi :( asalkan papah izinin aku kuliah :((",Fatma_eot
"2014-01-05 00:00:03",419724961796726785,"@Porco_Rosso1016 ???",222Ihsahn
"2014-01-05 00:00:03",419724961796726784,"? LAJKUJ ? SD?LEJ ? KOMENTUJ http://t.co/9BwWVNl0JC http://t.co/CUYwVxM5ha",TomKopa
"2014-01-05 00:00:03",419724961779965952,"[Outside Temp:-5.7F][Wind Chill:-18.7F][Dewpoint:-11.3F][Rain total:0.00 in][Wind Speed:WNW at 6.0 mph][High Wind Speed:8.0 mph at 00:42]",domithica_wx
"2014-01-05 00:00:03",419724961779945472,??????????????????????????????????????????????,ryo210uchuuujin
"2014-01-05 00:00:03",419724961784139776,KRE?????????????????????????????????????????????K-ing?????????????????????????????3????????????????????????GO?????????????????????????,setyuko
"2014-01-05 00:00:03",419724961809309696,"[CASEY] Temp:   2.2?, Wind:   0.0kt 358?, Pressure:  990.7hPa https://t.co/dBBykqZjCC",AntarcticAWS
"2014-01-05 00:00:03",419724961796739073,"RT @Michingchingg: http://t.co/6YcoIewthP",ricaaalim
"2014-01-05 00:00:03",419724961792544768,"@avengerashton well good compared to you!! Haha that. Irwinyin ashness is getting to you ?",This_Is_Chaisey
"2014-01-05 00:00:03",419724961796718592,"Kim takes a shot and goes ""it's been a while"" ?",saraj4106
"2014-01-05 00:00:03",419724961800912896,"RT @takkywhanyen: ???????????????????????????????? ??????? http://t.co/1LaocXyoTT",Firstchana
"2014-01-05 00:00:03",419724961813524480,"@GAon__081617 ?... ? ?? ??? ? ???? ? ???? ???? ????? ?? ??? ???? ? ????...",dana_0705
"2014-01-05 00:00:03",419724961809326080,"RT @7Miketa: ????????(?&gt;?&lt;?)? http://t.co/CvwBczDrUC",Helloomotesando
"2014-01-05 00:00:03",419724961813520384,"@masaru923 ????",shomato76521
"2014-01-05 00:00:03",419724961796730881,"@hrn_t28 ????????????????????????",cheese8923
"2014-01-05 00:00:03",419724961805520896,"No me importa ser la n?mero 20, en tanto sea la ?ltima",PalmiraMarin
"2014-01-05 00:00:03",419724961792548864,"Bunlari kontrol eden bir birim yokmu? I recdrlzncdi Yaa kardesim coluk cocugumuz var bizimde! Yazik gunah beee!Z... http://t.co/wo8mFUyXf0",progettato123
"2014-01-05 00:00:03",419724961805135872,"RT @XiuDo_EXO: ???????????????? http://t.co/4NA4uPQnzX",mrmn97
"2014-01-05 00:00:03",419724961780355072,"Nikki don't favorite my tweet if you're not gonna talk to me",Zacky_T022
"2014-01-05 00:00:03",419724961805529088,"Es ist jetzt: 08:00:02 Uhr #TripleFarm",TripleSquare
"2014-01-05 00:00:03",419724961788346368,"RT @_jjwf1506: ?????.... ???????????????????(/////////////)~ ??????? http://t.co/hn1qovwpJn",Gift_pcd
"2014-01-05 00:00:03",419724961809301504,???????????,O_style48
"2014-01-05 00:00:03",419724961809326081,"RT @LOHANTHONY: hello seattle ?",kaitlinmmastin
"2014-01-05 00:00:03",419724961776164865,"RT @alyosifs: ?? ???? ??? ????? ???????..????? ?? ??? ??? ????? ????? ?? ??? ???? ???? ? http://t.co/lCX2vz231X",aorkid11
"2014-01-05 00:00:03",419724961805115392,"@RK__0415 ??? ???? ???",SuAn_dsvre
"2014-01-05 00:00:03",419724961813913600,"@_LilQuell https://t.co/ofHnjLjSVG SAVY - STONERS NIGHT FT. THE WEEKND SHARE &amp; LISTEN",TheRealSavy_
"2014-01-05 00:00:03",419724961776164864,"@MEARRIEI jamaisss",__Bruninhawn
"2014-01-05 00:00:03",419724961805500416,"Raparigas que sejam ironicas em picardias &gt;&gt;&gt;&gt;&gt;",Transmontano98
"2014-01-05 00:00:03",419724961776160768,"RT @Scorpio_ht: Every #Scorpio needs a good mate who can help her laugh when she thinks she'll never smile again.",BriFitzgibbons
"2014-01-05 00:00:03",419724961813893120,"Pista sentido Rio de Janeiro com tr?fego normal Obs: O fluxo de ve?culos ? normal.;http://t.co/CMjmUdbWij (05-01-2014 05:00:03)",TransitoNaPonte
"2014-01-05 00:00:03",419724961780359168,"HE'S YOUR MESS AGAIN @LakersNation http://t.co/KV00S2kbUZ",YoungBasedJake
"2014-01-05 00:00:03",419724961801306112,"Mas que pedirte debo agradecerte mi rey JESUS! ??? http://t.co/rHtCY6ZsHm",MabellGM14
"2014-01-05 00:00:03",419724961792921600,"@frontback777  hey how are you look my draw,like you?? http://t.co/3pm9oibWn2",abigailtriguero
"2014-01-05 00:00:04",419724965974249473,"RT @HerFutureRomeo: If you're awake RT this. I want to follow you!",Dre666King
"2014-01-05 00:00:04",419724965974261760,"?? 1/4 16:01 ?? 59 ????????????+20?? #countkun @sho_chan19w",sho_chan19w
"2014-01-05 00:00:04",419724965974274048,"???????? ??? ???????? asus x50vlseries http://t.co/S2vdsIlttT",RSGjansen
"2014-01-05 00:00:04",419724966007816193,"lookout mountain right now&gt;&gt;&gt;",Its_Sergio96
"2014-01-05 00:00:04",419724965970071553,"@Avis_bot ????????????????????????",laswell_bot
"2014-01-05 00:00:04",419724966007808001,??????????????www?????????????????(?),shiorin432
"2014-01-05 00:00:04",419724966007828480,"?????????????????????????????????????????????? ?????????????????????????????????????????555555",SongnanaTH
"2014-01-05 00:00:04",419724965982658562,????????????,I_love_0326
"2014-01-05 00:00:04",419724965970063360,"RT @nanashiwan: ?????????????????????? http://t.co/BAoR59wlFk",kouji_y
"2014-01-05 00:00:04",419724965999427585,"@mukakinegumi100 ??????|?????||? ?(^o^ )???||?????? ???????????",SouheiYmd
"2014-01-05 00:00:04",419724965970059264,"?h meu Pai, &lt;/3 :'(",paahqueiroz1
"2014-01-05 00:00:04",419724965991030784,"?????4????????????-2?????News?? http://t.co/hwoFtvqP5F?",monhun_news
"2014-01-05 00:00:04",419724965999439872,"RT @GeNCT_: C-show???????????? http://t.co/Kq8XHXwIgn",blacktails2
"2014-01-05 00:00:04",419724965970079744,"@suuckatoe goodnight ??? Love you too boo! Sweet dreams !",_LoLo17
"2014-01-05 00:00:04",419724965982654465,"RT @irhabcool: Follow @OVERDOSACLOTH :) thanks",febryanti_ikha
"2014-01-05 00:00:04",419724965970059265,"@vs_agry ??????????????????????????",miracleCATGIRL
"2014-01-05 00:00:04",419724966007808000,"????????????????? ( @oisiinegi ??????w http://t.co/8E1IiLo7vD )",ya_ku_mi
"2014-01-05 00:00:04",419724965986828289,??????????????????????????????????????????,innthidayo0
"2014-01-05 00:00:04",419724966003617792,"RT @fufufu2224: ?????????? http://t.co/uhHapDbIw1",hukedasu
"2014-01-05 00:00:04",419724965999415296,"@yk45_59 ???????????????????????(?)",xjapan1991
"2014-01-05 00:00:04",419724965982658561,"Tuesday pa pasok namin.  ayoko pa naman mag BA -.-",kiimsoriano
"2014-01-05 00:00:04",419724966003605504,"@dixiee72 ??????????(*ToT)?(T-T*)",nabeaot
"2014-01-05 00:00:04",419724965974261761,"@buuuu_co ??????????????",ritarosun
"2014-01-05 00:00:04",419724965995229185,"@SOALKU gaul dong \m/ haha",natasyaSrival
"2014-01-05 00:00:04",419724965991026688,????????????????????????????,kingjoker914
"2014-01-05 00:00:04",419724966003625984,"?61???2014?3DS?DS???????????-1??- http://t.co/zIAq9qp74n #niconico #nicogame",Nico_Game_Info
"2014-01-05 00:00:04",419724965978460160,"@chi_ro0510 ????\( ?o? )/?????????????????????",maaakiihi
"2014-01-05 00:00:04",419724965982654464,"RT @Lee_Turner_: #????????????? http://t.co/lS9gLWnRlw",pim_panita
"2014-01-05 00:00:04",419724966003621888,?????????????????????????,alpacasannnnn
"2014-01-05 00:00:04",419724965991051264,"@NickThatDude nah I'm good",abby_heidt
"2014-01-05 00:00:04",419724966003617793,"???????????????????????????????????????????? http://t.co/FI4B6plT0S ?????Amazon?????GET!!? http://t.co/v9FbpvaE3t",qomemwfv
"2014-01-05 00:00:04",419724966007828481,"Aq d tawani dadi tim sukses sbuah PARPOL..,Kon golek masa, kanggo pemilihan DPRD,.,Hadewh., op ra slah, lha... http://t.co/j4UGuYcOLa",vendy_yudan
"2014-01-05 00:00:04",419724965970071552,"@ciao_23 ?????????????????(???)?????????????",harukingc
"2014-01-05 00:00:04",419724965982662656,"RT @SAYnarasha: ?????? ???????? 5555555555555555555555555555555555555555555555555 http://t.co/mUExfqrvVB",JoyWitch_13
"2014-01-05 00:00:04",419724965970464768,"?? RT @Medusaraa: Who got the baddest pussy on the planet?",ExoticLEEE
"2014-01-05 00:00:04",419724966003613696,"RT @cnotaces: [BLUE WAVE VIDEO PROJECT ??? @sjissj ] ?????????????????????????!!!! ????????????????????? http://t.co/xKb9ZB9uVf",isthepe
"2014-01-05 00:00:04",419724965995216896,"?@_JaylenHarris                      ?????????????????????????????????????????????????????? Bring it.?",KingWolfJohnson
"2014-01-05 00:00:04",419724966003630080,"Yaa udah ku lanjut nnton aja ~",nithanapzat
"2014-01-05 00:00:04",419724966004031488,"?R?UNION Le corps d?un gar?on de 5 ans ?t? retrouv? noy? dans le bassin du parc Bois?. Il avait ?chapp? ? la surveillance de son grand fr?re",infos140
"2014-01-05 00:00:04",419724966008213506,"Eu pensava q o m hamster era femia ai o nome ia ser Valdnarne kkk",mlreedd
"2014-01-05 00:00:04",419724965970448384,Smh,Adileneconsuelo
"2014-01-05 00:00:04",419724965978857472,"I wanna go see Paranormal Activity",BiggBlackNiggah
"2014-01-05 00:00:04",419724965991415808,"RT @1waave: fuck me. My luck sucks lol cupid hate my ass",Chels_Chels24
"2014-01-05 00:00:04",419724965974265856,"@SofyaSalazar ??",carlozgl
"2014-01-05 00:00:04",419724966008213505,"@Deson__ your not welcome ??",RichHomieYann_
"2014-01-05 00:00:04",419724965974663168,"DMM?????????????????????? ???????J????????24??????????????????????????http://t.co/KZcdzaXQcA??",Riko62089721
"2014-01-05 00:00:04",419724965983047680,"#Pelo69latrik. A tous les pelos bienvenue chez vous , soir?e funk ce soir !",Delgado01644179
"2014-01-05 00:00:04",419724965978865664,"???? ?? ???? ?????? ??? ????   ???? ????? ????? ??????? ??????.?'?",5mr1111
"2014-01-05 00:00:04",419724966004027394,"?????????? ? ??????, ????? ? ???? ????? ???????? ??,???? ???????? ???????, ?? ???????? ???? ?????, ?????? ??? ???? ?????????!!!",wiripyheka
"2014-01-05 00:00:04",419724965991428096,"18?!?????!???????????!?43? ????? ????????????????? ?????????????????????????????????????? http://t.co/kMwnh2ZX7u?? http://t.co/YSs7VBnDYq",LOVE98471374
"2014-01-05 00:00:04",419724965983027200,"Great overview how #CES has developed over the years http://t.co/i7yBfGtJLv",Quintin24
"2014-01-05 00:00:04",419724966007824384,"????????????????????????????? http://t.co/VGJKEMdAOE",CxB_xoxo
"2014-01-05 00:00:04",419724965999804416,"@kirstin_kravik glad you understand",dannyjschunk
"2014-01-05 00:00:04",419724966004027392,"And I'll never be the same !!!",Danakeee
"2014-01-05 00:00:04",419724965999427584,"????????????????????????????????*????????????????(????)? http://t.co/nFeh6XJLxf",riemelo3
"2014-01-05 00:00:04",419724965978832896,"RT @DoubleD_DeijaD: Nobody wants someone that's been with everybody",SammAshleyyy
"2014-01-05 00:00:04",419724965978865665,Fail,who_saves_us
"2014-01-05 00:00:04",419724965995638784,"#Bonjour 8:00",Stormz_Kill_It
"2014-01-05 00:00:04",419724965986828288,"???????RT?????????????? http://t.co/x0PzwX8xr3",ichika0615h
"2014-01-05 00:00:05",419724970185334784,??????????????????????????????????????????????????http://t.co/bmUL0FJsVx,hiroshichance
"2014-01-05 00:00:05",419724970164383744,????????????,yokirero_20
"2014-01-05 00:00:05",419724970168573953,???????????????????????????,0508Maya
"2014-01-05 00:00:05",419724970189537282,????????????????????????????????????????????????????????????????????????????,Trivia_lucifel
"2014-01-05 00:00:05",419724970172760064,"Jadual Perlawanan EPL Setiap Minggu Di AstroSemak di sini http://t.co/S9fZQkYiGf http://t.co/Rl6d9eExmS",qronaldo7
"2014-01-05 00:00:05",419724970172768256,"@AvengingAxew ugly ass nigga",AliHadPolo
"2014-01-05 00:00:05",419724970193719296,"Forgetting is easier said than done",crystalluuuu
"2014-01-05 00:00:05",419724970189537280,"Why are you cursing? Hannah, if I didn't think you were worth, do you honestly think I would do the things I do. Every single week I come",RobbieKraft1
"2014-01-05 00:00:05",419724970181140480,"Mama gladis me regalo mucho chocolate",salmamensa
"2014-01-05 00:00:05",419724970189533184,"Que alguien la pareeeeeeeeeee @agoslomoro",flor_segui
"2014-01-05 00:00:05",419724970173145089,"RT @kittenpavv: I get annoyed by guys that are sappy towards me all the time.",KaleighKahl
"2014-01-05 00:00:05",419724970202112001,"@ahlexgonzalez of course ???",Xoxohanahh_
"2014-01-05 00:00:05",419724970193743872,"Untouchble - Call me",yjayyo
"2014-01-05 00:00:05",419724970185347072,"RT @ColIegeStudent: ""It's the remix to ignition, college student edition. I eat poptarts for dinner, I can't afford my tuition.""",TumblrFag
"2014-01-05 00:00:05",419724970168578048,??????JYJ3??????????????,1215JM
"2014-01-05 00:00:05",419724970185748480,"RT @BoomPowBAM: I Hate Being Blamed For Something I Didn't Do So Of Course I Get Defensive.",AyeGoHeadSnappa
"2014-01-05 00:00:05",419724970185326592,"??????????????  http://t.co/eJdifVxwNh",tiger_violet9
"2014-01-05 00:00:05",419724970202112000,"Luke Hemmings would you take a moment and follow @Liambrini and I please. Love you ??128",PaulaAmezquita1
"2014-01-05 00:00:05",419724970164752384,"Lls bae was mad Cuz I crushed that ass n COD.",jvnkieee
"2014-01-05 00:00:05",419724970202116096,#irespecteveryone,Dvckster
"2014-01-05 00:00:05",419724970197917696,???????????????????????????????????????????????http://t.co/cH4wnTpsWJ,bowieknife
"2014-01-05 00:00:05",419724970202128385,"RT @BehlingMaryn: Being a student athlete is ridiculously easier than being a competitive athlete.",DelaniFama
"2014-01-05 00:00:05",419724970202120192,"???????? ?????? ????????? ????? ????? ?????? { ???????} ? {?????} ? {???? }? ???? ??? ????? ??? ?????????????? ????? ??????????? ?????",Mr_abbodi
"2014-01-05 00:00:05",419724970197909505,??????????????????????????????????,316_TATEHA
"2014-01-05 00:00:05",419724970189541377,"@buterasbakery no but we know it none of his friend are talking to us he's not talking to us his family isn't talking to is they hate us ???",Nelly_Cisneros_
"2014-01-05 00:00:05",419724970197934080,"RT @enoki5: ?? http://t.co/ghhiPLCiZs",zeppon1022
"2014-01-05 00:00:05",419724970176946176,"Sometimes I just wish things could be different . . . ?",al_wesscoast
"2014-01-05 00:00:05",419724970185334785,"RT @whyyumad_: @ShugSavage_84 Aw sucka we might fuck wit y'all tomorrow",ShugSavage_84
"2014-01-05 00:00:05",419724970181537792,"I wouldn't mind going to jail for a good cause or what I believe is right and wrong",Dmillz_26
"2014-01-05 00:00:05",419724970189545472,"@NengMeti ingpoisnya juga belom turun, neneeeeeng :))))",dyanti
"2014-01-05 00:00:05",419724970202521601,"Koenigsegg CCX available in Germany... http://t.co/rwkBRO3T62",autopg
"2014-01-05 00:00:05",419724970168561664,"Definitivamente en la vida los co?azos que duelen son los primeros los que siguen ya no afectan igual!",anakarensosa
"2014-01-05 00:00:05",419724970193743873,"@hyunlavu  ??? ??????????..??...",hansl99
"2014-01-05 00:00:05",419724970177343489,"Impossible this look with out Lip Balm ;) http://t.co/ytmdc2DdWD",HimalayaPK
"2014-01-05 00:00:05",419724970181550080,"#VFPNational  Pres Obama it's your job to Enforce the #Constitution sign &amp; RT http://t.co/y7c0nF1YMC READ STORY http://t.co/DVqEwSGSlE",WhatsBst4S
